energy,accept,accept4,access,alarm,arch_prctl,bind,brk,clock_gettime,clock_nanosleep,clone,close,connect,execve,fcntl,flock,fsync,ftruncate,futex,getcwd,getdents64,geteuid,getpeername,getpid,getppid,getrandom,getrusage,getsockname,getsockopt,gettimeofday,getuid,ioctl,kill,listen,lseek,madvise,mkdir,mlock,mmap,mprotect,msync,munmap,newfstatat,openat,perf_event_open,pipe2,prctl,pread64,preadv,preadv2,prlimit64,pselect6,pwritev,pwritev2,read,readv,recvfrom,rmdir,rseq,rt_sigaction,rt_sigprocmask,sched_getaffinity,sendto,set_robust_list,set_tid_address,setpgid,setsockopt,shutdown,sigaltstack,socket,statfs,sysinfo,times,truncate,umask,uname,unlink,wait4,write,writev
33.63,0,0,72,4,4,0,16,155,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,159,3,19,1,0,2,0,0,1,258,78,0,12,182,692,14,2,12,0,0,0,39,76,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
38.67,0,0,72,4,4,0,16,269,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,273,3,20,1,0,2,0,0,1,257,78,0,12,182,694,14,2,12,0,0,0,39,133,0,0,570,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
36.78,0,0,72,4,4,0,16,233,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,237,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,115,0,0,571,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
35.57,0,0,72,4,4,0,16,3,1,4,539,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,7,3,20,1,0,2,0,0,1,258,78,0,12,182,692,14,2,12,0,0,0,39,0,0,0,573,0,0,0,2,32,3,1,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
29.8,0,0,72,4,4,0,16,81,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,85,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,38,39,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
31.74,0,0,72,4,4,0,16,119,1,4,540,3,8,2,6,0,0,1,1,76,3,0,12,3,3,2,0,0,123,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,58,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
34.94,0,0,72,4,4,0,16,195,1,4,539,3,8,2,6,0,0,1,1,75,4,0,12,3,3,2,0,0,199,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,96,0,0,572,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
28.59,0,0,72,4,4,0,16,43,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,47,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,37,20,0,0,572,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
33.42,0,0,72,4,4,0,16,157,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,161,3,20,1,0,2,0,0,1,257,78,0,12,182,693,14,2,12,0,0,0,39,77,0,0,571,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
38.64,0,0,72,4,4,0,16,269,1,4,539,3,8,2,6,0,0,1,1,75,4,0,12,3,3,2,0,0,273,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,133,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
36.62,0,0,72,4,4,0,16,233,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,237,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,115,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
35.36,0,0,72,4,4,0,16,3,1,4,538,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,7,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,0,0,0,573,0,0,0,2,32,3,1,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
29.99,0,0,72,4,4,0,16,81,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,85,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,39,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
32.06,0,0,72,4,4,0,16,119,1,4,539,3,8,2,6,0,0,1,1,75,4,0,12,3,3,2,0,0,123,3,19,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,58,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
35,0,0,72,4,4,0,16,193,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,197,3,20,1,0,2,0,0,1,258,78,0,12,182,690,14,2,12,0,0,0,39,95,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
28.45,0,0,72,4,3,0,16,43,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,47,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,11,0,0,0,39,20,0,0,571,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
33.28,0,0,72,4,4,0,16,157,1,4,539,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,161,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,77,0,0,572,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
38.58,0,0,72,4,4,0,16,269,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,273,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,133,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,112,0
36.95,0,0,72,4,4,0,16,233,1,4,539,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,237,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,115,0,0,572,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
35.69,0,0,72,4,4,0,16,3,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,7,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,38,0,0,0,573,0,0,0,2,32,3,1,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
30.24,0,0,72,4,4,0,16,79,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,83,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,38,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
32.32,0,0,72,4,4,0,16,117,1,4,539,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,121,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,57,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
35.2,0,0,72,4,4,0,16,193,1,4,539,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,197,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,95,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
