energy,accept,accept4,access,alarm,arch_prctl,bind,brk,clock_gettime,clock_nanosleep,clone,close,connect,execve,fcntl,flock,fsync,ftruncate,futex,getcwd,getdents64,geteuid,getpeername,getpid,getppid,getrandom,getrusage,getsockname,getsockopt,gettimeofday,getuid,ioctl,kill,listen,lseek,madvise,mkdir,mlock,mmap,mprotect,msync,munmap,newfstatat,openat,perf_event_open,pipe2,prctl,pread64,preadv,preadv2,prlimit64,pselect6,pwritev,pwritev2,read,readv,recvfrom,rmdir,rseq,rt_sigaction,rt_sigprocmask,sched_getaffinity,sendto,set_robust_list,set_tid_address,setpgid,setsockopt,shutdown,sigaltstack,socket,statfs,sysinfo,times,truncate,umask,uname,unlink,wait4,write,writev
44.81,0,0,72,5,4,0,16,3,1,6,541,3,8,2,6,0,0,1,1,76,5,0,15,6,3,5,0,0,10,4,20,2,0,2,31,0,1,265,78,1,19,182,695,14,2,13,0,0,0,39,0,0,0,572,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,14,1,0,1,1,0,5,114,0
44.52,0,0,72,5,4,0,16,3,1,6,539,3,8,2,6,0,0,1,1,76,5,0,12,3,3,2,0,0,7,4,20,2,0,2,8,0,1,261,78,1,15,182,694,13,2,13,0,0,0,39,0,0,0,573,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,8,1,0,1,1,0,5,114,0
44.13,0,0,72,5,4,0,16,3,1,6,539,3,8,2,6,0,0,1,1,75,5,0,13,4,3,3,0,0,8,4,20,2,0,2,11,0,1,262,78,1,16,182,695,14,2,13,0,0,0,39,0,0,0,572,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,10,1,0,1,1,0,5,114,0
44.77,0,0,72,5,4,0,16,3,1,6,540,3,8,2,6,0,0,1,1,76,5,0,13,4,3,3,0,0,8,4,20,2,0,2,15,0,1,262,78,1,16,182,692,14,2,13,0,0,0,39,0,0,0,573,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,10,1,0,1,1,0,5,114,0
44.4,0,0,72,5,4,0,16,3,1,6,538,3,8,2,6,0,0,1,1,76,5,0,16,7,3,6,0,0,11,4,20,2,0,2,48,0,1,269,78,1,23,182,694,14,2,13,0,0,0,39,0,0,0,573,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,16,1,0,1,1,0,5,114,0
50.78,0,0,72,7,4,0,16,3,2,6,540,3,8,2,6,0,0,1,1,76,5,0,13,4,3,3,0,0,8,4,20,3,0,2,19,0,1,262,78,1,16,182,695,14,2,13,0,0,0,39,0,0,0,573,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,10,1,0,1,1,0,6,114,0
45.06,0,0,72,5,4,0,16,3,1,5,541,3,8,2,6,0,0,1,1,76,3,0,13,4,3,3,0,0,8,3,20,2,0,2,13,0,1,261,78,1,16,182,695,14,2,12,0,0,0,38,0,0,0,570,0,0,0,2,32,3,1,3,4,2,3,0,0,1,3,2,10,1,0,1,1,0,5,114,0
44.5,0,0,72,5,4,0,15,3,1,6,541,3,8,2,6,0,0,1,1,76,5,0,13,4,3,3,0,0,8,4,20,2,0,2,11,0,1,262,78,1,16,182,695,14,2,13,0,0,0,38,0,0,0,572,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,10,1,0,1,1,0,5,114,0
44.79,0,0,72,5,4,0,16,3,1,6,541,3,8,2,6,0,0,1,1,76,5,0,15,6,3,5,0,0,10,4,20,2,0,2,31,0,1,265,78,1,19,182,695,14,2,13,0,0,0,39,0,0,0,573,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,14,1,0,1,1,0,5,114,0
53.97,0,0,72,10,4,0,16,3,6,6,540,3,8,2,6,0,0,1,1,76,5,0,12,3,3,2,0,0,7,4,20,8,0,2,4,0,1,260,78,1,13,182,695,14,2,13,0,0,0,39,0,0,0,568,0,0,0,2,32,3,1,3,5,2,4,0,0,1,3,2,8,1,0,1,1,0,10,114,0
