energy,accept,accept4,access,alarm,arch_prctl,bind,brk,clock_gettime,clock_nanosleep,clone,close,connect,execve,fcntl,flock,fsync,ftruncate,futex,getcwd,getdents64,geteuid,getpeername,getpid,getppid,getrandom,getrusage,getsockname,getsockopt,gettimeofday,getuid,ioctl,kill,listen,lseek,madvise,mkdir,mlock,mmap,mprotect,msync,munmap,newfstatat,openat,perf_event_open,pipe2,prctl,pread64,preadv,preadv2,prlimit64,pselect6,pwritev,pwritev2,read,readv,recvfrom,rmdir,rseq,rt_sigaction,rt_sigprocmask,sched_getaffinity,sendto,set_robust_list,set_tid_address,setpgid,setsockopt,shutdown,sigaltstack,socket,statfs,sysinfo,times,truncate,umask,uname,unlink,wait4,write,writev
55.1,4030,0,72,4,4,1,16,3,1,6,12618,2018,8,2,6,0,0,1,1,75,4,1991,14,4,3,2,6045,32099,7,3,113681,2,1,2,0,0,1,260,78,0,14,182,2710,14,2,13,0,0,0,39,0,0,0,2589,0,87261,0,2,34,3,1,29666,5,2,4,30119,2014,1,8006,2,7,1,0,1,2,0,4,116,0
54.69,5918,0,72,4,4,1,16,3,2,6,18303,2971,8,2,6,0,0,1,1,76,4,2952,13,4,3,2,8898,47234,7,3,122235,2,1,2,0,0,1,260,78,0,14,182,3660,14,2,13,0,0,0,37,0,0,0,3539,0,79608,0,2,34,3,1,13986,5,2,4,41310,2966,1,11812,2,7,1,0,1,2,0,4,115,0
55.23,4025,0,72,4,4,1,16,3,1,6,12608,2017,8,2,6,0,0,1,1,74,4,1984,14,4,3,2,6042,28090,7,3,117448,2,1,2,0,0,1,260,78,0,14,182,2708,14,2,13,0,0,0,39,0,0,0,2586,0,90771,0,2,34,3,1,29156,5,2,4,28117,2013,1,8024,2,7,1,0,1,2,0,4,116,0
57.8,11904,0,72,4,4,1,16,3,2,6,36213,5956,8,2,6,0,0,1,1,76,4,5946,14,4,3,2,17856,94759,7,3,76426,2,1,2,0,0,1,260,78,0,14,182,6642,14,2,13,0,0,0,39,0,0,0,6525,0,0,0,2,34,3,1,3,5,2,4,82870,5951,1,23759,2,7,1,0,1,2,0,4,115,0
55.44,11898,0,72,4,4,1,16,3,1,6,36207,5952,8,2,6,0,0,1,1,76,4,5944,14,4,3,2,17845,94741,7,3,76585,2,1,2,0,0,1,260,78,0,14,182,6643,14,2,13,0,0,0,38,0,0,0,6523,0,0,0,2,34,3,1,3,5,2,4,88876,5948,1,23757,2,7,1,0,1,2,0,4,116,0
52,5923,0,72,4,4,1,16,3,2,6,18328,2972,8,2,6,0,0,1,1,76,4,2944,14,4,3,2,8904,41383,7,3,125642,2,1,2,0,0,1,260,78,0,14,182,3661,14,2,13,0,0,0,39,0,0,0,3540,0,84520,0,2,34,3,1,15759,5,2,4,38441,2967,1,11825,2,7,1,0,1,2,0,4,115,0
54.58,11846,0,72,4,4,1,16,3,2,6,36031,5927,8,2,6,0,0,1,1,76,4,5914,14,4,3,2,17769,82677,7,3,79568,2,1,2,0,0,1,260,78,0,14,182,6617,13,2,13,0,0,0,39,0,0,0,6495,0,0,0,2,34,3,1,3,5,2,4,82664,5922,1,23633,2,7,1,0,1,2,0,4,116,0
49.51,13672,0,72,4,4,1,16,3,1,6,41518,6839,8,2,6,0,0,1,1,76,4,6835,14,4,3,2,20506,95331,6,3,74933,2,1,2,0,0,1,260,78,0,14,182,7530,14,2,13,0,0,0,39,0,0,0,7408,0,0,0,2,34,3,1,3,5,2,4,88471,6835,1,27312,2,7,1,0,1,2,0,4,115,0
53.64,4023,0,72,4,4,1,16,3,2,6,12598,2016,8,2,6,0,0,1,1,76,4,1997,14,4,3,2,6032,32045,7,3,115389,2,1,2,0,0,1,260,78,0,14,182,2707,14,2,13,0,0,0,39,0,0,0,2586,0,87476,0,2,34,3,1,28128,5,2,4,30081,2011,1,8003,2,7,1,0,1,2,0,4,116,0
53.92,5939,0,72,4,4,1,16,3,2,6,18349,2978,8,2,6,0,0,1,1,76,4,2951,14,4,3,2,8922,47361,7,3,28128,2,1,2,0,0,1,260,78,0,14,182,3669,14,2,13,0,0,0,39,0,0,0,3548,0,85247,0,2,34,3,1,18755,5,2,4,41447,2973,1,11859,2,7,1,0,1,2,0,4,115,0
54.5,4058,0,72,4,4,1,16,3,1,6,12708,2033,8,2,6,0,0,1,1,76,4,2024,14,4,3,2,6089,28316,7,3,110753,2,1,2,0,0,1,260,78,0,14,182,2724,14,2,13,0,0,0,39,0,0,0,2602,0,85107,0,2,34,3,1,37309,5,2,4,28352,2029,1,8072,2,7,1,0,1,2,0,4,116,0
56.7,11844,0,72,4,4,1,16,3,2,6,36029,5926,8,2,6,0,0,1,1,76,4,5918,14,4,3,2,17764,94344,7,3,73239,2,1,2,0,0,1,260,78,0,14,182,6617,14,2,13,0,0,0,38,0,0,0,6496,0,0,0,2,34,3,1,3,5,2,4,82599,5921,1,23644,2,7,1,0,1,2,0,4,115,0
56.75,11918,0,72,4,4,1,16,3,2,6,36259,5963,8,2,6,0,0,1,1,76,4,5952,14,4,3,2,17875,94923,7,3,76940,2,1,2,0,0,1,260,78,0,14,182,6654,14,2,13,0,0,0,37,0,0,0,6533,0,0,0,2,34,3,1,3,5,2,4,89062,5958,1,23803,2,7,1,0,1,2,0,4,116,0
54.21,5927,0,72,4,4,1,16,3,2,6,18321,2974,8,2,6,0,0,1,1,76,4,2953,14,4,3,2,8910,41426,7,3,27846,2,1,2,0,0,1,260,78,0,14,182,3661,14,2,13,0,0,0,38,0,0,0,3542,0,86205,0,2,34,3,1,17058,5,2,4,38498,2969,1,11870,2,7,1,0,1,2,0,4,115,0
53.52,13668,0,72,4,4,1,16,3,2,6,41504,6838,8,2,6,0,0,1,1,76,4,6833,14,4,3,2,20498,95346,7,3,76728,2,1,2,0,0,1,260,78,0,14,182,7527,14,2,13,0,0,0,39,0,0,0,7406,0,0,0,2,34,3,1,3,5,2,4,95338,6833,1,27291,2,7,1,0,1,2,0,4,116,0
53.73,13346,0,72,4,4,1,16,3,1,6,40525,6676,8,2,6,0,0,1,1,76,4,6672,14,4,3,2,20019,92912,7,3,77283,2,1,2,0,0,1,260,78,0,14,182,7366,14,2,13,0,0,0,39,0,0,0,7246,0,0,0,2,34,3,1,3,5,2,4,86377,6672,1,26647,2,7,1,0,1,2,0,4,115,0
54.81,4043,0,72,4,4,1,16,3,2,6,12659,2026,8,2,6,0,0,1,1,76,4,2005,14,4,3,2,6065,32218,7,3,105910,2,1,2,0,0,1,259,78,0,14,182,2717,14,2,13,0,0,0,39,0,0,0,2596,0,79580,0,2,34,3,1,33241,5,2,4,30243,2021,1,8017,2,7,1,0,1,2,0,4,116,0
54.23,5948,0,71,4,4,1,15,3,1,6,18364,2981,8,2,6,0,0,1,1,75,4,2961,14,4,3,2,8933,47373,7,3,126220,2,1,2,0,0,1,260,78,0,14,182,3672,14,2,13,0,0,0,39,0,0,0,3552,0,84669,0,2,34,3,1,19857,5,2,4,41482,2977,1,11846,2,7,1,0,1,2,0,4,115,0
