energy,cache-misses,context-switches,page-faults,minor-faults,major-faults,branch-misses,instructions,cpu-cycles,cache-references,msr/tsc/,cpu-clock,ex_ret_instr,seconds user,seconds sys,accept,accept4,access,alarm,arch_prctl,bind,brk,clock_gettime,clock_nanosleep,clone,close,connect,execve,fcntl,flock,fsync,ftruncate,futex,getcwd,getdents64,geteuid,getpeername,getpid,getppid,getrandom,getrusage,getsockname,getsockopt,gettimeofday,getuid,ioctl,kill,listen,lseek,madvise,mkdir,mlock,mmap,mprotect,msync,munmap,newfstatat,openat,perf_event_open,pipe2,prctl,pread64,preadv,preadv2,prlimit64,pselect6,pwritev,pwritev2,read,readv,recvfrom,rmdir,rseq,rt_sigaction,rt_sigprocmask,sched_getaffinity,sendto,set_robust_list,set_tid_address,setpgid,setsockopt,shutdown,sigaltstack,socket,statfs,sysinfo,times,truncate,umask,uname,unlink,wait4,write,writev
59.44,360336780,78925,1531906,1509130,22772,82215917,33272593354,25085453797,1950617181,32607764960,16327.09,33632758114,0,0,0,0,175,0,0,7,0,156106,0,16,489,52,0,2328,0,13,65,43903,0,30,59,571,410,0,43,42,42,34,11027,118,145,0,0,672,3539,43,0,321,1049,0,205,119,228,0,1,0,0,0,0,0,0,0,0,14162,0,2482,4,0,2,99,333,535,0,0,0,395,1,0,63,61,0,0,65,0,0,42,7,13445,0
59.03,364664712,82774,1532625,1508490,24131,82565401,33499499075,24938138698,1946678929,32461785840,16254.28,33675862938,0,0,0,0,171,0,0,6,0,155037,0,17,494,48,0,2188,0,13,62,42821,0,30,57,641,409,0,42,42,39,33,11009,118,126,0,0,634,3940,41,0,330,1057,0,192,121,229,0,1,0,0,0,0,0,0,0,0,14171,0,2545,4,0,2,100,341,535,0,0,0,382,1,0,58,64,0,0,62,0,0,42,7,13083,0
61.87,368024204,81121,1530169,1507391,22774,83881781,33696632873,25099092801,1959612496,32650714860,16348.85,33917899839,0,0,0,0,186,0,0,6,0,162662,0,17,517,60,0,2320,0,12,65,43236,0,30,60,574,392,0,41,40,47,36,11839,137,149,0,0,673,3587,42,0,328,1150,0,199,135,246,0,1,0,0,0,0,0,0,0,0,14530,0,2722,4,0,2,99,328,580,0,0,0,408,1,0,64,79,1,0,65,0,0,44,7,13383,0
59.5,365617636,82308,1530142,1507328,22809,83117354,33656755636,25217136897,1954697313,32834204840,16440.41,33876736092,0,0,0,0,177,0,0,7,0,157301,0,16,515,63,0,1885,0,13,66,43724,0,30,73,661,387,0,42,40,50,43,11264,135,159,0,0,555,3808,40,0,325,1138,0,201,124,237,0,1,0,0,0,0,0,0,0,0,14118,0,2972,4,0,4,98,319,527,0,0,0,447,1,0,74,65,0,0,66,0,0,43,8,13191,0
58.75,366486413,77566,1577333,1554567,22762,83757725,43748909103,28403108634,1974064404,36810566500,18432.93,43841874885,0,0,0,0,185,0,0,8,0,158060,0,17,505,57,0,2296,0,14,66,43949,0,38,63,577,404,0,41,38,46,38,11274,127,114,0,0,661,3892,41,0,333,1148,0,209,128,239,0,1,0,0,0,0,0,0,0,0,14235,0,2490,6,0,2,101,326,559,0,0,0,408,1,0,69,65,0,0,66,0,0,89,7,13170,0
57.82,369399347,79705,1529104,1507648,21452,83516307,33693158778,25142929798,1950481534,32736153740,16390.98,33960174870,0,0,0,0,176,0,0,10,0,156098,0,16,519,66,0,2711,0,13,66,44723,0,30,77,670,398,0,42,40,54,45,11474,137,173,0,0,764,3819,40,0,328,1115,0,197,130,236,0,1,0,0,0,0,0,0,0,0,14292,0,2214,4,0,2,98,332,530,0,0,0,484,1,0,80,62,0,0,66,0,0,42,7,13357,0
58.99,358011098,79735,1532829,1508701,24124,82155706,33476637872,24895004633,1950862988,32399671340,16223.46,33690939778,0,0,0,0,174,0,0,6,0,153754,0,16,486,51,0,1790,0,13,60,42548,0,30,59,663,399,0,43,38,40,34,10864,122,117,0,0,534,3503,41,0,328,1153,0,192,121,225,0,1,0,0,0,0,0,0,0,0,14063,0,2402,4,0,4,99,332,510,0,0,0,374,1,0,61,65,0,0,60,0,0,42,8,13059,0
58.05,362595070,80719,1530462,1509029,21429,81901521,33599118460,24899392311,1941320705,32420461820,16233.49,33783712628,0,0,0,0,173,0,0,7,0,156374,0,16,488,53,0,2155,0,13,63,43412,0,30,59,628,394,0,42,42,42,34,11084,121,124,0,0,625,4002,40,0,321,1109,0,190,122,226,0,1,0,0,0,0,0,0,0,0,14187,0,2595,4,0,2,98,327,543,0,0,0,381,1,0,64,64,0,0,63,0,0,42,7,13123,0
58.85,367938071,80130,1531367,1509955,21408,83795605,33713892309,25058700988,1944620581,32578173100,16312.56,33801013698,0,0,0,0,177,0,0,8,0,157581,0,16,509,71,0,2634,0,13,65,44279,0,30,77,848,401,0,42,40,53,45,11524,137,143,0,0,739,3781,41,0,325,1151,0,194,123,229,0,1,0,0,0,0,0,0,0,0,14397,0,2169,4,0,2,98,325,535,0,0,0,478,1,0,83,62,0,0,65,0,0,42,7,13279,0
59.04,367390161,77744,1532034,1509171,22801,83046182,33665207646,25141741908,1949916642,32664116260,16353.57,33879412635,0,0,0,0,172,0,0,7,0,158924,0,17,507,64,0,2673,0,13,65,44583,0,30,77,889,401,0,42,39,51,45,11458,135,141,0,0,748,3617,40,0,325,1154,0,200,118,226,0,1,0,0,0,0,0,0,0,0,14152,0,2125,4,0,2,100,333,525,0,0,0,472,1,0,76,61,0,0,65,0,0,41,7,13397,0
63.3,363033984,76948,1522982,1506911,15937,76648210,31420157415,23802935541,1959591409,31077817600,15559.85,31355986807,0,0,0,0,146,0,0,8,0,95883,0,16,420,34,0,35,0,14,35,44379,0,108,20,0,104,0,40,45,16,1,3495,3,35,0,0,133,4449,16,0,309,1118,0,231,90,180,0,1,0,0,0,0,0,0,0,0,8682,0,93,4,0,4,105,0,30,0,0,0,15,2,77,26,2,0,0,35,0,0,48,11,8834,0
64.11,369527722,83118,1525806,1505627,15932,77708120,31354826002,24314917735,1975849052,31760247380,15900.87,31447670204,0,0,0,0,144,0,0,8,0,97393,0,15,427,34,0,35,0,14,36,45226,0,108,20,0,106,0,40,50,16,1,3545,3,37,0,0,134,4074,15,0,304,1119,0,234,93,187,0,1,0,0,0,0,0,0,0,0,9099,0,96,4,0,4,102,0,30,0,0,0,15,2,76,26,2,0,0,36,0,1,46,11,8878,0
63.25,361816221,79743,1513921,1497845,15932,77133095,31039602777,23974924464,1952514085,31345361860,15693.62,31272655990,0,0,0,0,143,0,0,7,0,95994,0,15,423,33,0,35,0,14,36,44723,0,108,20,0,95,0,40,48,15,1,3494,3,24,0,0,133,4221,15,0,301,1124,0,235,91,187,0,1,0,0,0,0,0,0,0,0,9145,0,67,4,0,4,101,0,28,0,0,0,14,2,75,24,2,0,0,36,0,0,46,11,8905,0
64.26,362598797,79176,1529726,1506937,22737,77777282,33156466409,24162864567,1951273310,31531346700,15786.67,33336859348,0,0,0,0,145,0,0,7,0,95370,0,15,427,33,0,35,0,14,35,44083,0,108,20,0,95,0,40,56,15,1,3540,3,33,0,0,132,3296,15,0,306,1051,0,248,90,185,0,1,0,0,0,0,0,0,0,0,9141,0,85,4,0,4,103,0,28,0,0,0,14,2,77,24,2,0,0,35,0,0,47,11,8897,0
63.49,360904274,79261,1515852,1499756,15940,76687869,31196170423,23689422933,1943546398,30976228820,15509.02,31365427516,0,0,0,0,144,0,0,8,0,97134,0,15,421,34,0,35,0,14,36,44411,0,108,20,0,106,0,39,54,16,1,3513,3,17,0,0,134,3527,15,0,296,1133,0,234,93,187,0,1,0,0,0,0,0,0,0,0,9107,0,55,4,0,4,103,0,31,0,0,0,15,2,77,26,2,0,0,36,0,1,46,11,8875,0
62.72,366053248,78669,1523227,1500395,22826,78438842,32885402039,24243486555,1946652254,31639475400,15840.72,33114849557,0,0,0,0,144,0,0,7,0,96579,0,15,423,35,0,35,0,14,37,44327,0,108,20,0,107,0,39,54,15,1,3540,3,15,0,0,133,3371,15,0,313,1131,0,246,90,186,0,1,0,0,0,0,0,0,0,0,9125,0,54,4,0,4,102,0,27,0,0,0,14,2,76,22,2,0,0,37,0,1,46,11,8890,0
63.62,360608947,78203,1510461,1494488,15935,76744516,31148022122,23896874616,1956842110,31215012000,15628.33,31449992715,0,0,0,0,147,0,0,8,0,97312,0,15,423,34,0,35,0,14,35,44651,0,108,20,0,106,0,40,48,16,1,3593,3,31,0,0,133,3275,16,0,299,1128,0,238,93,187,0,1,0,0,0,0,0,0,0,0,9067,0,84,4,0,4,101,0,29,0,0,0,15,2,75,26,2,0,0,35,0,1,46,11,8830,0
63.9,367553410,79803,1523137,1501529,21388,78067102,33037115609,24173987901,1963350332,31547469520,15794.75,33078375085,0,0,0,0,147,0,0,7,0,98387,0,15,424,33,0,35,0,14,36,43426,0,108,20,0,105,0,40,44,15,1,3593,3,27,0,0,133,3269,16,0,317,1129,0,240,90,186,0,1,0,0,0,0,0,0,0,0,9152,0,80,4,0,4,100,0,29,0,0,0,14,2,75,24,2,0,0,36,0,1,46,11,8926,0
63.24,360419958,80831,1524689,1508639,15933,77593425,31380296989,23982338073,1949369762,31315589100,15678.64,31697213885,0,0,0,0,134,0,0,8,0,95530,0,16,415,34,0,35,0,13,36,43275,0,108,20,0,104,0,40,52,16,1,3566,3,31,0,0,134,3295,14,0,291,1143,0,231,93,177,0,1,0,0,0,0,0,0,0,0,9048,0,85,4,0,4,101,0,30,0,0,0,15,2,73,26,2,0,0,36,0,0,45,11,8820,0
63.2,364601230,78774,1525427,1502552,22741,78506465,32976880308,24291757003,1945837713,31680708100,15862.01,33066525774,0,0,0,0,143,0,0,8,0,96081,0,15,430,34,0,35,0,14,36,42784,0,108,20,0,95,0,40,50,16,1,3572,3,33,0,0,134,3005,15,0,317,1048,0,242,94,187,0,1,0,0,0,0,0,0,0,0,9350,0,87,4,0,4,101,0,30,0,0,0,15,2,75,26,2,0,0,36,0,0,46,11,9088,0
65.8,362114019,88921,1518434,1503745,14605,95280245,31530171173,25435744092,1952718422,33248769100,16646.5,31563134461,0,0,0,0,170,0,0,10,0,134077,0,20,494,24,0,37,0,14,41,66230,0,120,22,0,3239,0,42,54,16,1,3875,15,3022,0,0,141,3878,23,0,151,1103,0,259,126,251,0,1,0,0,0,0,0,0,0,0,10070,0,138,4,0,4,118,0,45,0,0,0,17,2,78,28,14,1,0,41,0,0,61,11,9825,0
65.29,365701022,90628,1521771,1507141,14614,94908433,31446818374,25546206313,1959493163,33472453060,16758.41,31666102208,0,0,0,0,171,0,0,10,0,130410,0,19,495,23,0,37,0,14,42,65648,0,120,22,0,3232,0,42,50,16,1,4200,15,2914,0,0,148,3901,21,0,149,1111,0,253,127,250,0,1,0,0,0,0,0,0,0,0,9881,0,141,4,0,2,111,0,46,0,0,0,17,2,77,29,14,1,0,42,0,0,61,10,9582,0
65.87,358239041,90092,1511003,1496277,14608,93862946,30992220425,25097346883,1930721749,32833111080,16437.87,31231022159,0,0,0,0,172,0,0,11,0,130354,0,20,496,24,0,37,0,14,41,65529,0,120,22,0,3221,0,42,46,17,1,3894,15,2974,0,0,148,3755,22,0,143,1118,0,249,129,248,0,1,0,0,0,0,0,0,0,0,9844,0,146,4,0,4,115,0,47,0,0,0,18,2,77,31,14,1,0,41,0,0,61,11,9549,0
63.26,358630234,89402,1522342,1507671,14655,95282565,31360757138,25263604730,1952585950,33033515920,16539.36,31623447402,0,0,0,0,169,0,0,9,0,126059,0,19,498,22,0,37,0,15,42,63358,0,120,22,0,3046,0,41,52,15,1,3902,19,2880,0,0,141,3808,23,0,146,1144,0,253,129,256,0,1,0,0,0,0,0,0,0,0,9865,0,152,4,0,2,112,0,44,0,0,0,16,2,78,27,18,1,0,42,0,0,62,10,9492,0
63.27,354667669,87037,1509684,1495028,14596,92550748,30818273178,24881568283,1910261695,32612195000,16328.05,30711602756,0,0,0,0,166,0,0,9,0,124223,0,18,494,22,0,37,0,14,41,62415,0,120,22,0,3086,0,42,48,15,1,3902,15,2918,0,0,140,3512,21,0,143,1105,0,253,125,250,0,1,0,0,0,0,0,0,0,0,9705,0,145,4,0,2,111,0,44,0,0,0,16,2,79,27,14,1,0,41,0,0,61,10,9378,0
65.03,350204618,89175,1510638,1496006,14572,90741401,30792269690,24699638572,1922817421,32290286240,16166.82,30870725688,0,0,0,0,169,0,0,10,0,126172,0,19,494,22,0,37,0,14,42,62977,0,120,22,0,3061,0,41,41,16,1,3967,19,2941,0,0,143,3942,21,0,141,1141,0,248,128,247,0,1,0,0,0,0,0,0,0,0,9435,0,163,4,0,4,110,0,49,0,0,0,17,2,77,29,18,1,0,42,0,0,62,11,9471,0
62.38,343158865,86406,1511245,1495172,15976,89805460,30465417247,24214230505,1868062504,31650644940,15844.94,30653447621,0,0,0,0,171,0,0,9,0,121847,0,18,496,22,0,37,0,14,41,60566,0,120,22,0,2973,0,42,42,15,1,3937,15,2787,0,0,146,3408,21,0,155,1146,0,254,125,251,0,1,0,0,0,0,0,0,0,0,9781,0,149,4,0,4,109,0,46,0,0,0,16,2,77,27,14,1,0,41,0,0,61,11,9424,0
62.87,349758650,88327,1521929,1505843,15981,91522019,30948120070,24760027985,1909584700,32447230880,16243.94,31101036200,0,0,0,0,172,0,0,10,0,122516,0,19,500,24,0,37,0,15,42,60625,0,120,22,0,3004,0,41,56,16,1,4304,19,2830,0,0,145,3390,22,0,147,1162,0,256,130,257,0,1,0,0,0,0,0,0,0,0,9739,0,157,4,0,6,114,0,49,0,0,0,17,2,79,28,18,1,0,42,0,0,62,12,9357,0
63.6,347938820,87856,1524180,1506825,17340,91731739,31125353941,24904236030,1903463438,32263660460,16152.56,30974377175,0,0,0,0,167,0,0,9,0,123421,0,18,496,22,0,37,0,15,41,60392,0,120,22,0,2994,0,41,50,15,1,4111,15,2876,0,0,140,3615,22,0,154,1174,0,261,125,254,0,1,0,0,0,0,0,0,0,0,9810,0,114,4,0,4,114,0,45,0,0,0,16,2,82,27,14,1,0,41,0,0,61,11,9466,0
64.86,351039551,88475,1509667,1494983,14574,91323854,30868698152,24511321854,1901910913,32073111580,16057.53,30797946639,0,0,0,0,168,0,0,10,0,125775,0,19,499,23,0,37,0,14,43,62380,0,120,22,0,3049,0,42,50,16,1,4019,19,2886,0,0,146,3428,21,0,150,1181,0,256,130,255,0,1,0,0,0,0,0,0,0,0,9810,0,155,4,0,4,114,0,49,0,0,0,17,2,78,29,17,1,0,43,0,0,62,11,9459,0
68.6,305102284,83338,618782,604455,14312,88692529,28282264235,20420213279,1395556420,26782842440,13406.55,28016473660,0,0,0,0,233,0,0,2,0,124156,0,14,1080,55,0,2393,0,14,71,54037,0,136,80,685,2740,0,44,16,39,38,8044,143,2636,1,0,805,3376,76,0,296,1138,0,347,177,324,0,1,0,0,0,0,0,0,0,0,8970,0,1971,5,0,4,110,0,460,0,0,0,443,3,74,61,85,2,0,71,0,0,68,0,8517,0
68.15,303820504,82636,614708,604889,9803,89064542,27985326101,20344176203,1383542065,26672475720,13350.96,28014957945,0,0,0,0,234,0,0,2,0,120454,0,12,1069,50,0,2381,0,15,68,54477,0,136,81,802,2768,0,44,16,39,38,7734,143,2593,1,0,807,3487,76,0,286,1135,0,339,176,325,0,1,0,0,0,0,0,0,0,0,8861,0,1938,5,0,4,105,0,448,0,0,0,437,3,75,56,85,2,0,68,0,0,68,0,8408,0
69.13,305632018,83834,612963,602864,10078,89499590,27822561962,20355441454,1386401365,26698291420,13365.26,28281832121,0,0,0,0,224,0,0,2,0,123723,0,14,1030,50,0,2384,0,14,67,55952,0,136,81,494,2833,0,45,16,39,38,7680,138,2642,1,0,800,3244,74,0,287,1132,0,332,171,315,0,1,0,0,0,0,0,0,0,0,8701,0,1954,5,0,4,109,0,461,0,0,0,437,3,73,56,80,2,0,67,0,0,66,0,8283,0
67.06,304732019,82897,613968,604290,9662,88921791,28029934661,20352017667,1388165841,26729060640,13380.7,28234456748,0,0,0,0,229,0,0,2,0,121890,0,12,1071,55,0,2389,0,14,69,54535,0,136,81,611,2759,0,44,16,38,38,7773,144,2610,1,0,805,3347,75,0,285,1128,0,334,180,320,0,1,0,0,0,0,0,0,0,0,8748,0,1981,5,0,4,100,0,464,0,0,0,440,3,74,61,86,2,0,69,0,0,68,0,8322,0
66.27,304890414,82033,618141,605517,12598,88442116,28042692812,20310004743,1389725582,26640937440,13337.03,28027490705,0,0,0,0,232,0,0,2,0,114244,0,15,1071,54,0,2391,0,14,67,53282,0,136,79,532,2709,0,43,16,38,37,7700,140,2621,1,0,803,3288,76,0,299,1133,0,345,175,321,0,1,0,0,0,0,0,0,0,0,8805,0,1883,5,0,4,111,0,460,0,0,0,438,3,71,60,85,2,0,67,0,0,68,0,8186,0
69.12,308005157,82693,614430,603733,10663,89132520,27867881574,20449026860,1388283968,26855866140,13444.04,28202622494,0,0,0,0,236,0,0,2,0,122147,0,14,1037,50,0,2321,0,15,69,55046,0,136,79,712,2787,0,45,16,38,37,7766,141,2600,1,0,787,3407,77,0,287,1134,0,331,175,324,0,1,0,0,0,0,0,0,0,0,8800,0,1918,5,0,4,113,0,449,0,0,0,426,3,75,56,85,2,0,69,0,0,68,0,8370,0
68.48,302976390,82406,613658,605134,8507,88199919,27877281443,20200373643,1376951049,26509469800,13270.53,28071778582,0,0,0,0,232,0,0,2,0,120861,0,13,1068,48,0,2363,0,15,68,55576,0,136,79,612,2806,0,44,16,36,36,7669,140,2605,1,0,806,3540,76,0,298,1136,0,336,176,326,0,1,0,0,0,0,0,0,0,0,8682,0,1948,5,0,4,110,0,448,0,0,0,422,3,76,54,85,2,0,68,0,0,67,0,8233,0
69.38,308498351,82325,615192,604375,10797,89083556,27985246040,20271831404,1382605497,26654062520,13343.19,28072291930,0,0,0,0,231,0,0,2,0,122518,0,14,1066,50,0,2375,0,15,68,56645,0,136,81,649,2887,0,45,16,39,38,7663,139,2673,1,0,804,3546,77,0,289,1135,0,336,172,322,0,1,0,0,0,0,0,0,0,0,8671,0,1986,5,0,4,111,0,452,0,0,0,436,3,75,56,81,2,0,68,0,0,67,0,8245,0
66.97,312120799,83521,613880,603607,10233,89837773,28006650670,20333830708,1386108270,26739582400,13385.81,28247061912,0,0,0,0,231,0,0,2,0,122182,0,14,1037,49,0,2370,0,14,67,55934,0,136,79,655,2833,0,44,16,38,37,7592,141,2682,1,0,796,3144,76,0,290,1141,0,337,176,322,0,1,0,0,0,0,0,0,0,0,8803,0,1984,5,0,4,111,0,436,0,0,0,424,3,74,55,85,2,0,67,0,0,68,0,8364,0
68.12,318881922,82722,622086,611798,10272,93723905,28592057966,21184695222,1445355533,27776440120,13905.1,28878161475,0,0,0,0,237,0,0,2,0,147864,0,15,1078,50,0,2421,0,15,73,60504,0,136,80,620,2903,0,46,16,39,38,8814,146,2693,1,0,1200,4320,78,0,337,1195,0,340,178,332,0,1,0,0,0,0,0,0,0,0,9912,0,2339,5,0,4,115,0,451,0,0,0,427,3,75,56,89,2,0,73,0,0,69,0,9091,0
