energy,cache-misses,context-switches,page-faults,minor-faults,major-faults,branch-misses,instructions,cpu-cycles,cache-references,msr/tsc/,cpu-clock,ex_ret_instr,seconds user,seconds sys,accept,accept4,access,alarm,arch_prctl,bind,brk,clock_gettime,clock_nanosleep,clone,close,connect,execve,fcntl,flock,fsync,ftruncate,futex,getcwd,getdents64,geteuid,getpeername,getpid,getppid,getrandom,getrusage,getsockname,getsockopt,gettimeofday,getuid,ioctl,kill,listen,lseek,madvise,mkdir,mlock,mmap,mprotect,msync,munmap,newfstatat,openat,perf_event_open,pipe2,prctl,pread64,preadv,preadv2,prlimit64,pselect6,pwritev,pwritev2,read,readv,recvfrom,rmdir,rseq,rt_sigaction,rt_sigprocmask,sched_getaffinity,sendto,set_robust_list,set_tid_address,setpgid,setsockopt,shutdown,sigaltstack,socket,statfs,sysinfo,times,truncate,umask,uname,unlink,wait4,write,writev
54.75,253342569,56755,1031,452,579,161819604,35297750891,45660788291,3977740823,57762046780,28928.55,35301118713,0.542283,28.360972,4025,0,72,4,4,1,16,3,1,6,12611,2017,8,2,6,0,0,1,1,75,4,2005,14,4,3,2,6042,28105,7,3,111617,2,1,2,0,0,1,259,78,0,14,182,2708,14,2,13,0,0,0,38,0,0,0,2586,0,85497,0,2,34,3,1,29152,5,2,4,28111,2013,1,8000,2,7,1,0,1,2,0,4,116,0
55.2,606852311,78002,1041,462,579,74778786,27335321661,42065336542,6878384516,53454278680,26766.6,27315273574,0.217499,26.520794,11790,0,72,4,4,1,16,3,1,6,35893,5898,8,2,6,0,0,1,1,76,4,5887,14,4,3,2,17684,93876,7,3,75964,2,1,2,0,0,1,260,78,0,14,182,6589,14,2,13,0,0,0,39,0,0,0,6468,0,0,0,2,34,3,1,3,5,2,4,82109,5894,1,23548,2,7,1,0,1,2,0,4,115,0
53.92,626967246,75889,1043,464,579,74872264,27527444492,42237647623,6964575533,53612921760,26845.69,27516064695,0.216979,26.597785,11959,0,72,4,4,1,16,3,2,6,36381,5984,8,2,6,0,0,1,1,76,4,5975,14,4,3,2,17939,95227,7,3,76974,2,1,2,0,0,1,260,78,0,14,182,6675,14,2,13,0,0,0,39,0,0,0,6554,0,0,0,2,34,3,1,3,5,2,4,89384,5979,1,23891,2,7,1,0,1,2,0,4,116,0
51.93,222572967,41943,1030,451,579,161569676,31983011763,42918857188,2805043276,54165853560,27125.93,31983500314,0.571049,26.545087,5905,0,72,4,4,1,16,3,1,6,18273,2964,8,2,6,0,0,1,1,76,4,2942,14,4,3,2,8883,41270,7,3,125212,2,1,2,0,0,1,260,78,0,13,182,3655,14,2,13,0,0,0,39,0,0,0,3533,0,84146,0,2,34,3,1,12259,5,2,4,38383,2960,1,11823,2,7,1,0,1,2,0,4,115,0
54.36,647263757,81429,1032,453,579,71402254,28005276569,42019773304,6989177333,53410705780,26744.28,28003812027,0.157014,26.552023,11844,0,72,4,4,1,16,3,2,6,36029,5926,8,2,6,0,0,1,1,76,4,5918,14,4,3,2,17766,82639,7,3,78161,2,1,2,0,0,1,260,78,0,14,182,6616,14,2,13,0,0,0,39,0,0,0,6494,0,0,0,2,34,3,1,3,5,2,4,82618,5921,1,23608,2,7,1,0,1,2,0,4,116,0
55.23,640865624,82108,1031,452,579,71570299,28156067253,42118647285,7048300440,53535995800,26807.4,28153828955,0.227295,26.545357,11920,0,72,4,4,1,16,3,2,6,36243,5964,8,2,6,0,0,1,1,76,4,5955,14,4,3,2,17877,83071,7,3,79358,2,1,2,0,0,1,260,78,0,14,182,6653,14,2,13,0,0,0,38,0,0,0,6532,0,0,0,2,34,3,1,3,5,2,4,77091,5959,1,23801,2,7,1,0,1,2,0,4,115,0
53.79,255250573,55970,1040,461,579,164379357,34526721322,45630077305,3879604811,57738380300,28913.68,34540208947,0.581714,28.304622,4037,0,72,4,4,1,16,3,2,6,12645,2023,8,2,6,0,0,1,1,75,4,1988,14,4,3,2,6057,32201,7,3,108456,2,1,2,0,0,1,260,78,0,14,182,2714,14,2,13,0,0,0,39,0,0,0,2593,0,81127,0,2,34,3,1,31707,5,2,4,30194,2018,1,8029,2,7,1,0,1,2,0,4,116,0
53.98,222604099,40307,1042,463,579,163887661,31792757334,42805656963,2758565287,54074323380,27080.51,31788486312,0.56119,26.508658,5961,0,72,4,4,1,16,3,2,6,18458,2995,8,2,6,0,0,1,1,76,4,2968,14,4,3,2,8973,47630,7,3,31651,2,1,2,0,0,1,260,77,0,14,182,3686,14,2,13,0,0,0,39,0,0,0,3565,0,88382,0,2,34,3,1,27759,5,2,4,41709,2990,1,11895,2,7,1,0,1,2,0,4,115,0
54.81,253723385,62370,1031,452,579,160917281,35172084827,45468223746,3989719538,57616551980,28855.24,35177132500,0.57482,28.255388,4020,0,72,4,4,1,16,3,1,6,12581,2013,8,2,6,0,0,1,1,76,4,1978,14,4,3,2,6030,28070,7,3,108447,2,1,2,0,0,1,260,78,0,14,182,2704,14,2,13,0,0,0,38,0,0,0,2581,0,81217,0,2,34,3,1,27110,5,2,4,28059,2009,1,8012,2,7,1,0,1,2,0,4,116,0
56.71,609729449,76944,1039,460,579,75096931,27381478240,42081808371,6891785632,53454668560,26767,27387924127,0.222084,26.516965,11852,0,72,4,4,1,16,3,2,6,36068,5930,8,2,6,0,0,1,1,76,4,5921,14,4,3,2,17776,94293,7,3,76012,2,1,2,0,0,1,260,78,0,14,182,6620,14,2,13,0,0,0,39,0,0,0,6499,0,0,0,2,34,3,1,3,5,2,4,82545,5925,1,23688,2,7,1,0,1,2,0,4,115,0
55.35,633970853,43203,1043,464,579,71103278,26219744286,42868061281,6866043380,54135119680,27109.04,26216744089,0.150089,26.945011,12054,0,72,4,4,1,16,3,2,6,36667,6031,8,2,6,0,0,1,1,76,4,6021,14,4,3,2,18080,96048,7,3,65396,2,1,2,0,0,1,260,78,0,14,182,6721,14,2,13,0,0,0,39,0,0,0,6601,0,0,0,2,34,3,1,3,5,2,4,90134,6026,1,24094,2,7,1,0,1,2,0,4,116,0
54.3,229498159,43050,1033,454,579,161943382,32113101970,42788278513,2780584658,54021901940,27054.65,32110579807,0.57416,26.467156,5939,0,72,4,4,1,16,3,2,6,18375,2981,8,2,6,0,0,1,1,76,4,2953,13,4,3,2,8931,41475,7,3,28254,2,1,2,0,0,1,260,78,0,14,182,3671,14,2,13,0,0,0,39,0,0,0,3549,0,88318,0,2,34,3,1,19971,4,2,4,38543,2976,1,11874,2,7,1,0,1,2,0,4,115,0
53.13,733000275,69678,1032,454,578,76008508,29055461426,42251046537,7817974314,53609183140,26844.27,29053766210,0.175304,26.640339,13443,0,72,4,4,1,16,3,2,6,40848,6726,8,2,6,0,0,1,1,76,4,6722,14,4,3,2,20165,93728,7,3,76575,2,1,2,0,0,1,259,78,0,14,182,7411,14,2,13,0,0,0,39,0,0,0,7294,0,0,0,2,34,3,1,3,5,2,4,93823,6721,1,26829,2,7,1,0,1,2,0,4,116,0
56.44,648646879,81126,1035,456,579,72852511,28280546305,42100024032,7146022606,53531271820,26804.69,28281133320,0.18673,26.585016,12150,0,72,4,4,1,15,3,2,6,36962,6079,8,2,6,0,0,1,1,76,4,6069,14,4,3,2,18225,84721,7,3,78661,2,1,2,0,0,1,259,78,0,14,182,6766,14,2,13,0,0,0,39,0,0,0,6646,0,0,0,2,34,3,1,3,5,2,4,78684,6074,1,24277,2,7,1,0,1,2,0,4,115,0
55.1,252237018,58857,1039,460,579,165426610,34611434572,45546809166,3924074923,57681054940,28888.58,34613969155,0.465944,28.394856,4030,0,72,4,4,1,16,3,1,6,12618,2018,8,2,6,0,0,1,1,75,4,1991,14,4,3,2,6045,32099,7,3,113681,2,1,2,0,0,1,260,78,0,14,182,2710,14,2,13,0,0,0,39,0,0,0,2589,0,87261,0,2,34,3,1,29666,5,2,4,30119,2014,1,8006,2,7,1,0,1,2,0,4,116,0
54.69,230202676,41072,1040,461,579,162230982,31550655492,42802013070,2815264916,54058948860,27073.26,31534702141,0.696513,26.364685,5918,0,72,4,4,1,16,3,2,6,18303,2971,8,2,6,0,0,1,1,76,4,2952,13,4,3,2,8898,47234,7,3,122235,2,1,2,0,0,1,260,78,0,14,182,3660,14,2,13,0,0,0,37,0,0,0,3539,0,79608,0,2,34,3,1,13986,5,2,4,41310,2966,1,11812,2,7,1,0,1,2,0,4,115,0
55.23,259877625,60654,1033,454,579,163220438,35429254049,45625394344,4098237210,57724553620,28910.36,35415761288,0.489495,28.393144,4025,0,72,4,4,1,16,3,1,6,12608,2017,8,2,6,0,0,1,1,74,4,1984,14,4,3,2,6042,28090,7,3,117448,2,1,2,0,0,1,260,78,0,14,182,2708,14,2,13,0,0,0,39,0,0,0,2586,0,90771,0,2,34,3,1,29156,5,2,4,28117,2013,1,8024,2,7,1,0,1,2,0,4,116,0
57.8,655390183,74675,1042,463,579,75133568,27408032711,42157089230,6903855107,53555361460,26817.02,27408419706,0.180079,26.60696,11904,0,72,4,4,1,16,3,2,6,36213,5956,8,2,6,0,0,1,1,76,4,5946,14,4,3,2,17856,94759,7,3,76426,2,1,2,0,0,1,260,78,0,14,182,6642,14,2,13,0,0,0,39,0,0,0,6525,0,0,0,2,34,3,1,3,5,2,4,82870,5951,1,23759,2,7,1,0,1,2,0,4,115,0
55.44,612124240,76767,1040,461,579,75295374,27452179605,42131432401,6937968869,53507705520,26792.6,27431979190,0.191993,26.570886,11898,0,72,4,4,1,16,3,1,6,36207,5952,8,2,6,0,0,1,1,76,4,5944,14,4,3,2,17845,94741,7,3,76585,2,1,2,0,0,1,260,78,0,14,182,6643,14,2,13,0,0,0,38,0,0,0,6523,0,0,0,2,34,3,1,3,5,2,4,88876,5948,1,23757,2,7,1,0,1,2,0,4,116,0
52,224871338,40756,1030,451,579,163507795,31972124299,42815045786,2794573335,54067189480,27076.34,31977319662,0.606099,26.457174,5923,0,72,4,4,1,16,3,2,6,18328,2972,8,2,6,0,0,1,1,76,4,2944,14,4,3,2,8904,41383,7,3,125642,2,1,2,0,0,1,260,78,0,14,182,3661,14,2,13,0,0,0,39,0,0,0,3540,0,84520,0,2,34,3,1,15759,5,2,4,38441,2967,1,11825,2,7,1,0,1,2,0,4,115,0
54.58,629304608,83801,1032,453,579,71919266,28150944360,42130884377,6996868248,53534867600,26806.53,28157877447,0.216305,26.55293,11846,0,72,4,4,1,16,3,2,6,36031,5927,8,2,6,0,0,1,1,76,4,5914,14,4,3,2,17769,82677,7,3,79568,2,1,2,0,0,1,260,78,0,14,182,6617,13,2,13,0,0,0,39,0,0,0,6495,0,0,0,2,34,3,1,3,5,2,4,82664,5922,1,23633,2,7,1,0,1,2,0,4,116,0
49.51,734245446,65329,1033,454,579,75722447,29004601259,42198161554,7870103327,53479852140,26779.38,29004518178,0.170727,26.58638,13672,0,72,4,4,1,16,3,1,6,41518,6839,8,2,6,0,0,1,1,76,4,6835,14,4,3,2,20506,95331,6,3,74933,2,1,2,0,0,1,260,78,0,14,182,7530,14,2,13,0,0,0,39,0,0,0,7408,0,0,0,2,34,3,1,3,5,2,4,88471,6835,1,27312,2,7,1,0,1,2,0,4,115,0
53.64,254912735,57699,1043,464,579,163540278,34491367654,45588795608,3948783020,57704602140,28900.17,34499635142,0.532674,28.334685,4023,0,72,4,4,1,16,3,2,6,12598,2016,8,2,6,0,0,1,1,76,4,1997,14,4,3,2,6032,32045,7,3,115389,2,1,2,0,0,1,260,78,0,14,182,2707,14,2,13,0,0,0,39,0,0,0,2586,0,87476,0,2,34,3,1,28128,5,2,4,30081,2011,1,8003,2,7,1,0,1,2,0,4,116,0
53.92,222890812,41175,1038,459,579,162962168,31668275345,42921196079,2752084636,54226594060,27156.83,31675337530,0.569306,26.573863,5939,0,72,4,4,1,16,3,2,6,18349,2978,8,2,6,0,0,1,1,76,4,2951,14,4,3,2,8922,47361,7,3,28128,2,1,2,0,0,1,260,78,0,14,182,3669,14,2,13,0,0,0,39,0,0,0,3548,0,85247,0,2,34,3,1,18755,5,2,4,41447,2973,1,11859,2,7,1,0,1,2,0,4,115,0
54.5,263706219,56148,1030,451,579,161461180,35416911323,45700282407,3968689937,57845503540,28970.36,35415754167,0.604817,28.341267,4058,0,72,4,4,1,16,3,1,6,12708,2033,8,2,6,0,0,1,1,76,4,2024,14,4,3,2,6089,28316,7,3,110753,2,1,2,0,0,1,260,78,0,14,182,2724,14,2,13,0,0,0,39,0,0,0,2602,0,85107,0,2,34,3,1,37309,5,2,4,28352,2029,1,8072,2,7,1,0,1,2,0,4,116,0
56.7,603801639,74478,1040,461,579,74160927,27087727259,41878458845,6884667433,53258246080,26668.46,27088413820,0.227317,26.411341,11844,0,72,4,4,1,16,3,2,6,36029,5926,8,2,6,0,0,1,1,76,4,5918,14,4,3,2,17764,94344,7,3,73239,2,1,2,0,0,1,260,78,0,14,182,6617,14,2,13,0,0,0,38,0,0,0,6496,0,0,0,2,34,3,1,3,5,2,4,82599,5921,1,23644,2,7,1,0,1,2,0,4,115,0
56.75,603850302,74543,1037,458,579,74734590,27481299803,42265987430,6944260384,53640059200,26859.46,27479411159,0.163222,26.668776,11918,0,72,4,4,1,16,3,2,6,36259,5963,8,2,6,0,0,1,1,76,4,5952,14,4,3,2,17875,94923,7,3,76940,2,1,2,0,0,1,260,78,0,14,182,6654,14,2,13,0,0,0,37,0,0,0,6533,0,0,0,2,34,3,1,3,5,2,4,89062,5958,1,23803,2,7,1,0,1,2,0,4,116,0
54.21,224568002,42689,1031,452,579,161261752,32035273092,42784706984,2824179065,54034326820,27060.28,32035634930,0.579143,26.468272,5927,0,72,4,4,1,16,3,2,6,18321,2974,8,2,6,0,0,1,1,76,4,2953,14,4,3,2,8910,41426,7,3,27846,2,1,2,0,0,1,260,78,0,14,182,3661,14,2,13,0,0,0,38,0,0,0,3542,0,86205,0,2,34,3,1,17058,5,2,4,38498,2969,1,11870,2,7,1,0,1,2,0,4,115,0
53.52,756012639,68561,1033,454,579,76145704,29220005970,42337504815,7902796080,53672596660,26876.43,29234592410,0.156428,26.689117,13668,0,72,4,4,1,16,3,2,6,41504,6838,8,2,6,0,0,1,1,76,4,6833,14,4,3,2,20498,95346,7,3,76728,2,1,2,0,0,1,260,78,0,14,182,7527,14,2,13,0,0,0,39,0,0,0,7406,0,0,0,2,34,3,1,3,5,2,4,95338,6833,1,27291,2,7,1,0,1,2,0,4,116,0
53.73,725482845,69268,1034,455,579,76170702,29020098198,42237369140,7736666807,53574051980,26825.89,29018050892,0.168104,26.636156,13346,0,72,4,4,1,16,3,1,6,40525,6676,8,2,6,0,0,1,1,76,4,6672,14,4,3,2,20019,92912,7,3,77283,2,1,2,0,0,1,260,78,0,14,182,7366,14,2,13,0,0,0,39,0,0,0,7246,0,0,0,2,34,3,1,3,5,2,4,86377,6672,1,26647,2,7,1,0,1,2,0,4,115,0
54.81,252590681,55531,1040,461,579,164631781,34587650761,45673573410,3893794338,57744666120,28920.12,34586090558,0.553331,28.339855,4043,0,72,4,4,1,16,3,2,6,12659,2026,8,2,6,0,0,1,1,76,4,2005,14,4,3,2,6065,32218,7,3,105910,2,1,2,0,0,1,259,78,0,14,182,2717,14,2,13,0,0,0,39,0,0,0,2596,0,79580,0,2,34,3,1,33241,5,2,4,30243,2021,1,8017,2,7,1,0,1,2,0,4,116,0
54.23,223324190,42894,1040,461,579,162199949,31673817053,42794165883,2716242263,54059534320,27073.31,31675454255,0.637393,26.42083,5948,0,71,4,4,1,15,3,1,6,18364,2981,8,2,6,0,0,1,1,75,4,2961,14,4,3,2,8933,47373,7,3,126220,2,1,2,0,0,1,260,78,0,14,182,3672,14,2,13,0,0,0,39,0,0,0,3552,0,84669,0,2,34,3,1,19857,5,2,4,41482,2977,1,11846,2,7,1,0,1,2,0,4,115,0
54.68,259467840,57796,1033,454,579,162922566,35332745391,45621864991,3988279694,57750650840,28922.99,35336076291,0.495517,28.403477,4034,0,72,4,4,1,16,3,2,6,12631,2020,8,2,6,0,0,1,1,76,4,1996,14,4,3,2,6051,28146,7,3,107522,2,1,2,0,0,1,260,78,0,14,182,2711,14,2,13,0,0,0,39,0,0,0,2590,0,83014,0,2,34,3,1,30687,5,2,4,28167,2016,1,8043,2,7,1,0,1,2,0,4,116,0
57.01,616836721,75674,1043,464,579,75959425,27465161568,42026158504,6971498067,53365362980,26722.73,27469395567,0.194989,26.501225,12040,0,72,4,4,1,16,3,1,6,36622,6023,8,2,6,0,0,1,1,75,4,6014,14,4,3,2,18056,95629,6,3,75501,2,1,2,0,0,1,260,78,0,14,182,6713,14,2,13,0,0,0,39,0,0,0,6593,0,0,0,2,34,3,1,3,5,2,4,83836,6019,1,24047,2,7,1,0,1,2,0,4,114,0
57.25,606316116,76242,1039,460,579,75171654,27559896812,42204989848,6966727794,53605165120,26841.75,27558116198,0.255876,26.554275,11918,0,72,4,4,1,16,3,2,6,36255,5963,8,2,6,0,0,1,1,76,4,5948,14,4,3,2,17874,94953,7,3,77572,2,1,2,0,0,1,260,78,0,14,182,6652,14,2,13,0,0,0,39,0,0,0,6532,0,0,0,2,34,3,1,3,5,2,4,89042,5958,1,23815,2,7,1,0,1,2,0,4,116,0
54.18,221917881,42240,1031,452,579,162274708,32063113121,42796387047,2802652022,54053048580,27069.38,32057366964,0.532133,26.525433,5922,0,72,4,4,1,16,3,2,6,18326,2973,8,2,6,0,0,1,1,76,4,2949,14,4,3,2,8905,41361,7,3,126041,2,1,2,0,0,1,260,78,0,14,181,3663,14,2,13,0,0,0,39,0,0,0,3540,0,84453,0,2,34,3,1,15829,5,2,4,38483,2968,1,11848,2,7,1,0,1,2,0,4,115,0
57.15,624987700,81736,1033,454,579,71610790,28025593949,42007402190,7013252173,53412928220,26745.14,28017487076,0.22018,26.491625,11867,0,72,4,4,1,16,3,2,6,36112,5938,8,2,6,0,0,1,1,76,4,5925,14,4,3,2,17801,82789,6,3,78100,2,1,2,0,0,1,260,78,0,14,182,6627,14,2,13,0,0,0,38,0,0,0,6507,0,0,0,2,34,3,1,3,5,2,4,82801,5933,1,23679,2,7,1,0,1,2,0,4,116,0
52.32,715480397,72140,1033,454,579,74907582,28827158670,42190443564,7589843502,53545328560,26812.34,28835814695,0.188617,26.598809,13064,0,72,4,4,1,16,3,2,6,39693,6536,8,2,6,0,0,1,1,76,4,6531,14,4,3,2,19596,91100,7,3,77422,2,1,2,0,0,1,260,78,0,14,182,7225,14,2,13,0,0,0,38,0,0,0,7105,0,0,0,2,34,3,1,3,5,2,4,84597,6531,1,26071,2,7,1,0,1,2,0,4,115,0
53.17,257943184,58572,1043,464,579,165381365,34612035070,45601717881,3951862244,57696937160,28895.44,34616600083,0.492873,28.376669,4026,0,72,4,4,1,16,3,2,6,12594,2017,8,2,6,0,0,1,1,76,4,1993,14,4,3,2,6039,32034,7,3,111077,2,1,2,0,0,1,260,78,0,14,182,2708,13,2,13,0,0,0,39,0,0,0,2585,0,84340,0,2,34,3,1,28642,5,2,4,30106,2012,1,8029,2,7,1,0,1,2,0,4,116,0
